customer_id,first_name,last_name,email,phone_mobile,dob,address_line1,city,postcode,ni_number,nhs_number,card_visa
bc923a3d-5be1-41c7-9933-aa96b3a17821,Osian,Johnson,osian.johnson7398@fabrikam.com,07610090276,1982-05-04,260 Cathedral Road,Newport,NP0 7PG,ZS857408A,2856779255,4772677150962635
198174bb-8287-4b10-a5af-bd4d490ae344,Carys,Price,carys.price@contoso.co.uk,07765088438,1999-06-02,72 Station Road,Bangor,BA8 9PG,RW861287B,5527206312,4764741845479065
1a7e57ad-d9e8-4e76-b985-c012644a2059,Carys,Wilson,carys.wilson6579@testmail.co.uk,07580866726,1988-03-09,214 Cathedral Road,Bangor,GL8 3QN,YT935242C,2792092386,4895238110749364
f93bf99e-83e7-480e-8461-460420964d0a,Freya,Lloyd,freya.lloyd8457@fabrikam.com,07762972512,1972-05-10,243 Cathedral Road,Bangor,BA2 2SA,MR645201B,0407678549,4410047171860956
2eee432b-2b3f-456a-8b4d-bb447d71c5b1,Isla,Jones,isla.jones@example.com,07635251775,1995-05-28,45 Queen Street,Bristol,NP4 4SI,ZJ814314B,1152965964,4519367472384955
b9f88c5f-6a5c-4297-b563-9344a8d3340e,Carys,Hughes,carys.hughes@contoso.co.uk,07112943179,2005-04-26,243 High Street,Bristol,BA6 5SW,AR081524B,7927853538,4603062626287222
0c049862-baa0-4f00-885a-f5a7cad7d9da,Rhys,Brown,rhys.brown@testmail.co.uk,07669964144,2002-06-19,27 Cathedral Road,Bridgend,GL30 8KE,RM217571D,2172354414,4426746646609301
0440973f-8ca4-4ded-ac4d-bac0eb3469c6,Jacob,Phillips,jacob.phillips7221@testmail.co.uk,07153345023,1955-11-07,74 Station Road,Barry,NP 4LV,EO187469D,8156723112,4661146450923895
ea1838b6-b078-4369-84af-a282b543caca,Jacob,Morgan,jacob.morgan@fabrikam.com,07276444094,1956-05-08,284 Albany Road,Swansea,NP4 1ZY,WJ375486A,2932916858,4516088456883618
16ff4538-c869-495f-95ec-813883930dd6,Daniel,Green,daniel.green@testmail.co.uk,07415253750,1956-11-19,58 Cathedral Road,Bangor,SA 5SE,WY744022B,4695084678,4547806671293863
de0ab74a-7151-4c53-b573-1d2bca3c819e,Emily,James,emily.james@testmail.co.uk,07528267891,1975-03-08,297 Station Road,Bridgend,SA 9CI,BW731634C,2463987669,4253827625829906
7a106760-97e7-47a1-ad6e-2afaeed1da01,Theo,Wilson,theo.wilson@example.com,07312812807,1974-12-07,128 Queen Street,Bristol,BS95 9QM,YW215093C,3070822800,4898436442116994
26b84319-eaba-4cc1-9c3b-331fe9949998,Freya,Price,freya.price9758@example.com,07072562361,1968-05-22,45 Station Road,Swansea,BS3 3WM,NS234522D,4573566805,4925828383983069
ebe99c28-dc49-4474-80e6-332261a93fd5,Dylan,Johnson,dylan.johnson872@fabrikam.com,07042563397,1969-04-18,86 Albany Road,Bristol,BA 8WE,WG719420C,4354991810,4087200806564447
